frame,timestamp_sec,track_id,in_roi,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_aspect,center_x,center_y,center_speed,avg_keypoint_score,torso_angle_deg,shoulder_hip_height,flow_mean_mag,flow_max_mag,flow_mean_dx,flow_mean_dy,flow_downward_ratio,fall_score,raw_label,label,reason
138,6.9,1,0,399.07513427734375,52.47734451293945,529.24609375,313.3731689453125,130.17095947265625,260.89582443237305,0.49893845467196407,464.1606140136719,182.92525672912598,0.0,0.3815566897392273,93.4154281616211,62.55461120605469,6.2970685958862305,57.76009750366211,2.9984521865844727,0.339419960975647,0.13875626289419393,0.0,ignore,ignore,вне ROI
139,6.95,1,0,402.8812255859375,52.90219497680664,527.8502197265625,278.9570007324219,124.968994140625,226.05480575561523,0.5528260888898211,465.36572265625,165.92959785461426,17.038330534978638,0.32946670055389404,93.29246520996094,56.87006378173828,3.210768222808838,19.76657485961914,2.795334577560425,-0.05363279581069946,0.15037168141592921,0.0,ignore,ignore,вне ROI
141,7.05,1,1,430.7249755859375,53.98247146606445,536.3324584960938,266.12054443359375,105.60748291015625,212.1380729675293,0.4978242775228799,483.5287170410156,160.0515079498291,19.090476839245394,0.27148962020874023,98.1998519897461,58.95414733886719,2.6713695526123047,26.962419509887695,1.79344642162323,-0.6181511878967285,0.1536837376460018,0.004043334047310054,not_fall,not_fall,LSTM=0.01; мало кадров для решения
142,7.1,1,1,418.1478576660156,55.315303802490234,533.2725219726562,275.7038879394531,115.12466430664062,220.3885841369629,0.5223712687182342,475.71018981933594,165.50959587097168,9.535202759829955,0.2725788652896881,103.67334747314453,60.95184326171875,1.4692693948745728,12.057621955871582,0.5000441074371338,-0.6883295178413391,0.07889041904387173,0.005532601615414023,not_fall,not_fall,LSTM=0.01; мало кадров для решения
143,7.15,1,1,438.3089904785156,52.46205520629883,533.890625,268.412353515625,95.58163452148438,215.95029830932617,0.4426094118405602,486.0998077392578,160.4372043609619,11.561717699061022,0.33777129650115967,105.83221435546875,65.06140899658203,1.9920554161071777,14.40796184539795,0.5987180471420288,-0.9482477307319641,0.07470100308641975,0.0033229440450668335,not_fall,not_fall,LSTM=0.00; мало кадров для решения
144,7.2,1,1,438.36846923828125,39.09251022338867,550.6802368164062,303.44537353515625,112.311767578125,264.3528633117676,0.42485549871146594,494.52435302734375,171.26894187927246,13.722226531309971,0.2943820655345917,96.5684585571289,74.66938781738281,2.3534865379333496,16.245315551757812,0.3572266697883606,-1.749415397644043,0.06704210244033253,0.0013511484721675515,not_fall,not_fall,LSTM=0.00; мало кадров для решения
145,7.25,1,1,489.90118408203125,38.100311279296875,584.8490600585938,305.86456298828125,94.9478759765625,267.7642517089844,0.3545950416105403,537.3751220703125,171.98243713378906,42.85670872864675,0.3186819553375244,89.90814208984375,80.9050064086914,2.496917963027954,23.13924217224121,0.4505745470523834,-1.2820998430252075,0.049253731343283584,0.004789257072843611,not_fall,not_fall,LSTM=0.01; мало кадров для решения
146,7.3,1,1,474.490234375,32.60891342163086,555.76123046875,276.4906921386719,81.27099609375,243.88177871704102,0.33323931177344357,515.125732421875,154.54980278015137,28.265386610404374,0.3248613774776459,98.48564910888672,70.27825927734375,2.5915985107421875,28.458690643310547,0.8941878080368042,-1.8484066724777222,0.05786409715949011,0.00440135900862515,not_fall,not_fall,LSTM=0.01; мало кадров для решения
146,7.3,2,1,495.36187744140625,41.88194274902344,537.5579223632812,109.85557556152344,42.196044921875,67.9736328125,0.6207707779613534,516.4598999023438,75.86875915527344,0.0,0.2588343918323517,90.0,0.0,4.915077209472656,7.56740665435791,4.098556041717529,-2.5768680572509766,0.019151846785225718,0.4109046757221222,fall_candidate,not_fall,LSTM=0.55; мало кадров для решения; недостаточно подтверждения
147,7.35,1,1,489.841064453125,38.11981201171875,575.63525390625,315.3354187011719,85.794189453125,277.2156066894531,0.3094854235578256,532.7381591796875,176.7276153564453,28.320539312812027,0.17563994228839874,95.62739562988281,66.49626922607422,2.0616819858551025,15.419537544250488,1.0558345317840576,-0.43194758892059326,0.18520695155738393,0.03898975811898708,not_fall,not_fall,LSTM=0.05; мало кадров для решения
148,7.4,1,1,466.930908203125,38.93541717529297,583.2205810546875,258.8983154296875,116.2896728515625,219.96289825439453,0.5286785806807727,525.0757446289062,148.91686630249023,28.84701647814012,0.2920888066291809,105.6312026977539,66.91079711914062,2.663546562194824,16.31526756286621,1.3032355308532715,0.3409474790096283,0.26030564263322886,0.2394074309617281,fall,fall,"LSTM=0.12; резкое движение, низкое положение; подтверждено несколькими кадрами"
149,7.45,1,1,447.7222900390625,174.6185760498047,582.3076171875,293.1933288574219,134.5853271484375,118.57475280761719,1.135025154695425,515.0149536132812,233.90595245361328,85.58249985051323,0.20816130936145782,68.39751434326172,36.14128112792969,1.6185084581375122,15.491836547851562,0.051054418087005615,-0.06208404153585434,0.22875031621553252,0.35019867643713953,fall,fall,"LSTM=0.18; резкое движение, низкое положение, горизонтальная/наклонная поза; подтверждено несколькими кадрами"
298,14.9,3,0,417.971435546875,152.22232055664062,513.5582275390625,324.9189758300781,95.5867919921875,172.6966552734375,0.5534953287939545,465.76483154296875,238.57064819335938,0.0,0.19912424683570862,92.55673217773438,47.220611572265625,2.1150126457214355,17.49260711669922,0.2119501233100891,-1.8826802968978882,0.010476878612716763,0.0,ignore,ignore,вне ROI
308,15.4,3,1,492.3557434082031,72.6771240234375,549.988037109375,318.3282165527344,57.632293701171875,245.65109252929688,0.2346103699673085,521.1718902587891,195.50267028808594,70.1768685279379,0.18452540040016174,91.62210083007812,31.562286376953125,2.4411139488220215,24.292316436767578,0.44562041759490967,-0.43675681948661804,0.1394792399718508,0.12804314866662025,not_fall,not_fall,LSTM=0.17; мало кадров для решения
310,15.5,3,1,486.01068115234375,41.629920959472656,580.5036010742188,289.4670104980469,94.492919921875,247.83708953857422,0.3812702937151293,533.2571411132812,165.54846572875977,32.30027335794484,0.26199856400489807,88.84129333496094,60.24451446533203,1.15446937084198,14.065848350524902,0.3379795253276825,0.008277038112282753,0.11532069038994247,0.030187896452844143,not_fall,not_fall,LSTM=0.04; мало кадров для решения
311,15.55,3,1,483.4075622558594,37.41985321044922,583.8633422851562,272.0955505371094,100.45578002929688,234.67569732666016,0.42806213499587914,533.6354522705078,154.7577018737793,10.797393384777413,0.226017564535141,87.30091094970703,62.34178161621094,1.1433378458023071,13.692715644836426,0.2561650276184082,0.02051447704434395,0.12951337686960185,0.10830336436629295,not_fall,not_fall,LSTM=0.14; мало кадров для решения
315,15.75,3,1,485.850830078125,38.084136962890625,584.5303955078125,271.8509826660156,98.6795654296875,233.766845703125,0.4221281470983563,535.1906127929688,154.96755981445312,1.569256067659079,0.26338130235671997,86.87967681884766,59.57208251953125,2.3497838973999023,16.744537353515625,0.564230740070343,-2.1013386249542236,0.010014676681343348,0.1350519172847271,not_fall,not_fall,LSTM=0.18; мало кадров для решения
319,15.95,3,1,502.15673828125,32.024803161621094,589.2224731445312,220.7895965576172,87.06573486328125,188.7647933959961,0.4612392665862871,545.6896057128906,126.40719985961914,30.428983109566023,0.27390533685684204,91.47978210449219,54.36334228515625,2.683091640472412,10.928300857543945,0.5507652759552002,-2.3783507347106934,0.021468101927872043,0.0244533559307456,not_fall,not_fall,LSTM=0.03; мало кадров для решения
420,21.0,4,1,527.6668090820312,199.00518798828125,563.6951293945312,315.08624267578125,36.0283203125,116.0810546875,0.3103720965448779,545.6809692382812,257.04571533203125,0.0,0.20585550367832184,92.22513580322266,41.40531921386719,0.0595083087682724,1.1081441640853882,0.017001552507281303,0.044515784829854965,0.045019157088122604,0.13506561890244484,not_fall,not_fall,LSTM=0.18; мало кадров для решения
421,21.05,4,1,527.6231689453125,199.35577392578125,563.7493896484375,315.1036376953125,36.126220703125,115.74786376953125,0.312111338616641,545.686279296875,257.2297058105469,0.18406708805942937,0.17658014595508575,91.56982421875,38.39537048339844,0.026802681386470795,0.4283771812915802,0.007442262955009937,0.022862164303660393,0.0,0.15443211793899536,not_fall,not_fall,LSTM=0.21; мало кадров для решения
422,21.1,4,1,527.6718139648438,199.40362548828125,563.7435913085938,314.03369140625,36.07177734375,114.63006591796875,0.3146798970661291,545.7077026367188,256.7186584472656,0.5114962042936181,0.1595781445503235,91.7222900390625,41.97119140625,0.021220983937382698,0.21241509914398193,0.000651029113214463,0.018594829365611076,0.0,0.26129601895809174,fall_candidate,not_fall,LSTM=0.35; мало кадров для решения; недостаточно подтверждения
423,21.15,4,1,527.7056884765625,199.4333038330078,563.7044677734375,313.67730712890625,35.998779296875,114.24400329589844,0.31510432283816353,545.705078125,256.55530548095703,0.16337404831728453,0.18368513882160187,92.47235870361328,41.97621154785156,0.006597408093512058,0.15352477133274078,-0.0017481024842709303,-0.005219076294451952,0.0,0.25005193054676056,fall_candidate,not_fall,LSTM=0.33; мало кадров для решения; недостаточно подтверждения
